locus	sample	rep	mlength	MAPQ	mapped_origin	chrom	start	end	FLAG	QNAME
SCA17	WGSrpt_02	112	150	44	ok	chr6	170871041	170871190	99	ST-E00106:366:H77VFALXX:2:1224:3752:23530
SCA17	WGSrpt_02	124	150	27	ok	chr6	170870999	170871145	83	ST-E00106:366:H77VFALXX:1:2121:9039:13562
SCA17	WGSrpt_02	82	149	44	ok	chr6	170871078	170871226	99	ST-E00106:366:H77VFALXX:1:1219:18984:6319
SCA17	WGSrpt_02	29	149	44	ok	chr6	170870864	170871012	83	ST-E00106:366:H77VFALXX:2:2201:5974:48828
SCA17	WGSrpt_02	85	149	28	ok	chr6	170870926	170871071	99	ST-E00106:366:H77VFALXX:1:2116:20740:52818
SCA17	WGSrpt_02	38	148	44	ok	chr6	170870882	170871029	163	ST-E00106:366:H77VFALXX:2:1110:13504:24567
SCA17	WGSrpt_02	92	150	18	ok	chr6	170870936	170871081	147	ST-E00106:366:H77VFALXX:1:1116:16823:66425
SCA17	WGSrpt_02	87	150	18	ok	chr6	170870927	170871073	83	ST-E00106:366:H77VFALXX:1:2121:4523:64456
SCA17	WGSrpt_02	120	149	27	ok	chr6	170871008	170871153	99	ST-E00106:366:H77VFALXX:2:2124:25175:57934
SCA17	WGSrpt_02	74	150	21	ok	chr6	170870914	170871060	83	ST-E00106:366:H77VFALXX:2:1123:28919:66004
SCA17	WGSrpt_02	119	150	24	ok	chr6	170871011	170871156	163	ST-E00106:366:H77VFALXX:1:2218:16396:19592
SCA17	WGSrpt_02	94	148	18	ok	chr6	170870939	170871083	163	ST-E00106:366:H77VFALXX:1:1117:8491:57653
SCA17	WGSrpt_02	101	150	18	ok	chr6	170871049	170871198	147	ST-E00106:366:H77VFALXX:1:1114:14154:17289
SCA17	WGSrpt_02	15	150	18	mis	chr2	96729973	96730122	177	ST-E00106:366:H77VFALXX:1:1216:25378:23091
SCA17	WGSrpt_02	88	150	44	ok	chr6	170870928	170871074	99	ST-E00106:366:H77VFALXX:1:2212:15635:9449
SCA17	WGSrpt_02	112	150	44	ok	chr6	170870964	170871110	83	ST-E00106:366:H77VFALXX:1:1113:23805:41356
SCA17	WGSrpt_02	74	150	44	ok	chr6	170871089	170871238	83	ST-E00106:366:H77VFALXX:1:2111:25986:40636
SCA17	WGSrpt_19	103	150	18	ok	chr6	170871050	170871194	147	ST-E00110:327:HCF3WALXX:3:1115:4898:60466
SCA17	WGSrpt_19	60	150	41	ok	chr6	170871101	170871250	83	ST-E00110:327:HCF3WALXX:4:1123:1783:18432
SCA17	WGSrpt_19	67	150	21	ok	chr6	170870907	170871053	99	ST-E00110:327:HCF3WALXX:4:2222:17908:18942
SCA17	WGSrpt_19	42	150	44	ok	chr6	170870880	170871029	83	ST-E00110:327:HCF3WALXX:3:2107:18213:27872
SCA17	WGSrpt_19	48	149	44	ok	chr6	170870887	170871035	83	ST-E00110:327:HCF3WALXX:3:1109:31395:16182
SCA17	WGSrpt_19	120	149	17	ok	chr6	170870988	170871139	99	ST-E00110:327:HCF3WALXX:3:2214:10987:55719
SCA17	WGSrpt_19	60	150	44	ok	chr6	170871103	170871252	83	ST-E00110:327:HCF3WALXX:4:2204:6502:7620
SCA17	WGSrpt_19	78	150	18	ok	chr6	170870918	170871064	147	ST-E00110:327:HCF3WALXX:3:2213:24809:39932
SCA17	WGSrpt_19	113	150	17	ok	chr6	170870966	170871118	83	ST-E00110:327:HCF3WALXX:4:1107:13464:27345
SCA17	WGSrpt_19	60	150	21	ok	chr6	170870901	170871051	163	ST-E00110:327:HCF3WALXX:4:2209:24972:17395
SCA17	WGSrpt_19	94	150	41	ok	chr6	170871066	170871215	99	ST-E00110:327:HCF3WALXX:4:1221:8988:35133
SCA17	WGSrpt_19	114	150	27	ok	chr6	170871028	170871180	99	ST-E00110:327:HCF3WALXX:4:1113:22282:26413
SCA17	WGSrpt_19	85	150	21	ok	chr6	170871074	170871223	83	ST-E00110:327:HCF3WALXX:4:2220:19877:3717
SCA17	WGSrpt_19	93	150	21	ok	chr6	170870937	170871083	163	ST-E00110:327:HCF3WALXX:4:2220:19877:3717
SCA17	WGSrpt_19	119	150	14	ok	chr6	170871006	170871158	99	ST-E00110:327:HCF3WALXX:3:1111:17898:7321
SCA17	WGSrpt_19	85	150	44	ok	chr6	170871075	170871224	83	ST-E00110:327:HCF3WALXX:4:2116:16173:24269
SCA17	WGSrpt_19	39	149	44	ok	chr6	170870875	170871023	163	ST-E00110:327:HCF3WALXX:4:1208:9557:20577
SCA17	WGSrpt_19	121	149	14	ok	chr6	170871002	170871153	99	ST-E00110:327:HCF3WALXX:3:2208:32004:15479
SCA17	WGSrpt_19	93	148	18	ok	chr6	170870938	170871082	147	ST-E00110:327:HCF3WALXX:4:2205:9739:22440
SCA17	WGSrpt_19	122	150	17	ok	chr6	170870995	170871147	83	ST-E00110:327:HCF3WALXX:4:1106:28929:31459
SCA17	WGSrpt_19	90	150	44	ok	chr6	170871070	170871219	99	ST-E00110:327:HCF3WALXX:3:1124:9293:34781
SCA17	WGSrpt_19	90	150	34	ok	chr6	170871070	170871219	163	ST-E00110:327:HCF3WALXX:3:1213:20395:31687
SCA17	WGSrpt_19	123	149	14	ok	chr6	170870998	170871149	99	ST-E00110:327:HCF3WALXX:3:1124:26880:71963
SCA17	WGSrpt_19	84	150	34	ok	chr6	170871076	170871225	147	ST-E00110:327:HCF3WALXX:4:2206:16681:27327
SCA17	WGSrpt_19	73	150	21	ok	chr6	170870913	170871059	147	ST-E00110:327:HCF3WALXX:4:2104:14438:37225
SCA17	WGSrpt_19	52	149	44	ok	chr6	170870891	170871039	83	ST-E00110:327:HCF3WALXX:3:1109:17076:62646
SCA17	WGSrpt_19	99	148	18	ok	chr6	170870957	170871107	163	ST-E00110:327:HCF3WALXX:4:1213:32086:59499
SCA17	WGSrpt_19	120	150	27	ok	chr6	170871019	170871171	147	ST-E00110:327:HCF3WALXX:3:2222:11586:6478
SCA17	WGSrpt_19	36	150	17	ok	chr6	170870871	170871020	99	ST-E00110:327:HCF3WALXX:3:2222:11586:6478
SCA17	WGSrpt_19	57	150	44	ok	chr6	170871106	170871255	163	ST-E00110:327:HCF3WALXX:4:1206:30919:62857
SCA17	WGSrpt_19	71	150	44	ok	chr6	170871092	170871241	83	ST-E00110:327:HCF3WALXX:4:1103:19908:65265
SCA17	WGSrpt_19	115	150	27	ok	chr6	170871030	170871182	83	ST-E00110:327:HCF3WALXX:3:1105:7395:6776
SCA17	WGSrpt_19	90	150	44	ok	chr6	170871070	170871219	83	ST-E00110:327:HCF3WALXX:3:2124:25621:54453
SCA17	WGSrpt_19	80	150	18	ok	chr6	170870920	170871066	83	ST-E00110:327:HCF3WALXX:4:1118:18456:5335
SCA17	WGSrpt_19	100	150	44	ok	chr6	170871057	170871206	83	ST-E00110:327:HCF3WALXX:4:2223:23815:61661
SCA17	WGSrpt_19	123	149	14	ok	chr6	170870998	170871149	99	ST-E00110:327:HCF3WALXX:3:1218:16072:58303
SCA17	WGSrpt_19	90	150	44	ok	chr6	170871070	170871219	83	ST-E00110:327:HCF3WALXX:4:2216:26484:55315
SCA17	WGSrpt_19	118	150	17	ok	chr6	170870987	170871142	163	ST-E00110:327:HCF3WALXX:3:1222:15585:18854
SCA17	WGSrpt_19	97	149	21	ok	chr6	170871060	170871208	163	ST-E00110:327:HCF3WALXX:3:2211:24170:19311
SCA17	WGSrpt_19	110	150	17	ok	chr6	170870965	170871117	163	ST-E00110:327:HCF3WALXX:3:1219:26524:8974
SCA17	WGSrpt_19	68	149	21	ok	chr6	170870909	170871054	83	ST-E00110:327:HCF3WALXX:4:1111:8176:25148
SCA17	WGSrpt_19	110	149	17	ok	chr6	170870966	170871117	83	ST-E00110:327:HCF3WALXX:3:1210:17736:11470
SCA17	WGSrpt_19	82	148	42	ok	chr6	170870924	170871068	83	ST-E00110:327:HCF3WALXX:3:1224:31284:46156
SCA17	WGSrpt_19	55	149	44	ok	chr6	170870896	170871039	163	ST-E00110:327:HCF3WALXX:4:1104:18984:59727
SCA17	WGSrpt_19	106	150	18	ok	chr6	170871047	170871196	83	ST-E00110:327:HCF3WALXX:3:1124:9232:50252
SCA17	WGSrpt_19	33	150	18	ok	chr6	170870865	170871014	163	ST-E00110:327:HCF3WALXX:3:1124:9232:50252
SCA17	WGSrpt_19	77	150	21	ok	chr6	170870917	170871063	147	ST-E00110:327:HCF3WALXX:3:1107:23470:5897
SCA17	WGSrpt_19	114	150	27	ok	chr6	170871028	170871180	163	ST-E00110:327:HCF3WALXX:4:1220:3366:22897
SCA17	WGSrpt_19	91	150	34	ok	chr6	170871069	170871218	163	ST-E00110:327:HCF3WALXX:3:1206:7679:13281
SCA17	WGSrpt_19	98	150	14	ok	chr6	170870946	170871087	147	ST-E00110:327:HCF3WALXX:3:1119:31700:36082
SCA17	WGSrpt_19	101	150	18	ok	chr6	170870948	170871094	83	ST-E00110:327:HCF3WALXX:3:1101:8369:49320
SCA17	WGSrpt_19	67	150	21	ok	chr6	170870907	170871053	99	ST-E00110:327:HCF3WALXX:3:1102:32136:37049
SCA17	WGSrpt_19	120	150	17	ok	chr6	170870980	170871132	147	ST-E00110:327:HCF3WALXX:4:1205:8897:66373
SCA17	WGSrpt_19	80	150	44	ok	chr6	170871083	170871232	83	ST-E00110:327:HCF3WALXX:3:2113:6614:9536
SCA17	WGSrpt_19	71	150	44	ok	chr6	170871092	170871241	99	ST-E00110:327:HCF3WALXX:4:2202:22435:62575
SCA17	WGSrpt_19	117	150	17	ok	chr6	170871025	170871177	147	ST-E00110:327:HCF3WALXX:4:1112:27783:61644
SCA17	WGSrpt_19	125	150	17	ok	chr6	170870986	170871138	83	ST-E00110:327:HCF3WALXX:3:2220:10622:41936
SCA17	WGSrpt_19	22	149	44	ok	chr6	170870851	170870999	147	ST-E00110:327:HCF3WALXX:4:1212:15371:60255
SCA17	WGSrpt_19	112	150	18	ok	chr6	170871041	170871189	147	ST-E00110:327:HCF3WALXX:3:1217:5436:65582
SCA17	WGSrpt_19	121	150	24	ok	chr6	170871020	170871172	163	ST-E00110:327:HCF3WALXX:3:1222:18101:72895
SCA17	WGSrpt_19	81	150	44	ok	chr6	170871082	170871231	99	ST-E00110:327:HCF3WALXX:3:1106:17350:31160
SCA17	WGSrpt_19	54	150	44	ok	chr6	170870892	170871039	99	ST-E00110:327:HCF3WALXX:3:2105:26200:11646
SCA17	WGSrpt_19	117	150	27	ok	chr6	170871022	170871174	147	ST-E00110:327:HCF3WALXX:4:2107:19299:15162
SCA17	WGSrpt_19	60	150	44	ok	chr6	170870901	170871051	99	ST-E00110:327:HCF3WALXX:3:1211:18152:17149
SCA17	WGSrpt_19	110	150	17	ok	chr6	170870963	170871115	147	ST-E00110:327:HCF3WALXX:3:2219:23622:9185
SCA17	WGSrpt_19	20	149	44	ok	chr6	170870861	170871008	163	ST-E00110:327:HCF3WALXX:3:1217:30563:31336
SCA17	WGSrpt_19	120	149	17	ok	chr6	170870977	170871128	83	ST-E00110:327:HCF3WALXX:3:1115:19147:21544
SCA17	WGSrpt_19	64	149	18	ok	chr6	170870905	170871055	147	ST-E00110:327:HCF3WALXX:3:2222:13037:46437
SCA17	WGSrpt_19	60	149	41	ok	chr6	170870903	170871048	83	ST-E00110:327:HCF3WALXX:3:2102:13869:51711
SCA17	WGSrpt_19	76	150	21	ok	chr6	170870916	170871068	163	ST-E00110:327:HCF3WALXX:4:2213:3742:6495
SCA17	WGSrpt_19	122	149	14	ok	chr6	170871003	170871154	163	ST-E00110:327:HCF3WALXX:4:1121:13271:6478
SCA17	WGSrpt_19	125	148	17	ok	chr6	170870984	170871134	163	ST-E00110:327:HCF3WALXX:4:1101:20334:12701
SCA17	WGSrpt_19	106	150	17	ok	chr6	170870957	170871109	83	ST-E00110:327:HCF3WALXX:4:2201:23460:36364
SCA17	WGSrpt_19	42	150	44	ok	chr6	170870880	170871029	83	ST-E00110:327:HCF3WALXX:3:1223:17878:28206
SCA17	WGSrpt_19	112	150	21	ok	chr6	170871006	170871158	163	ST-E00110:327:HCF3WALXX:4:2108:2432:33762
SCA17	WGSrpt_19	115	150	27	ok	chr6	170871030	170871182	147	ST-E00110:327:HCF3WALXX:3:2207:13413:20436
SCA17	WGSrpt_19	85	150	17	ok	chr6	170870925	170871071	99	ST-E00110:327:HCF3WALXX:3:2207:13413:20436
SCA17	WGSrpt_19	117	150	17	ok	chr6	170870974	170871126	163	ST-E00110:327:HCF3WALXX:4:2117:27377:25394
SCA17	WGSrpt_19	101	150	17	ok	chr6	170871042	170871191	163	ST-E00110:327:HCF3WALXX:3:1116:3873:23108
SCA17	WGSrpt_19	90	150	44	ok	chr6	170871070	170871219	83	ST-E00110:327:HCF3WALXX:4:1208:30685:49162
SCA17	WGSrpt_19	36	149	44	ok	chr6	170870872	170871020	163	ST-E00110:327:HCF3WALXX:4:1208:30685:49162
SCA17	WGSrpt_19	33	150	44	ok	chr6	170870868	170871017	83	ST-E00110:327:HCF3WALXX:3:1218:29427:55877
SCA17	WGSrpt_19	124	150	14	ok	chr6	170870996	170871148	83	ST-E00110:327:HCF3WALXX:4:1213:1600:57635
SCA17	WGSrpt_19	48	150	44	ok	chr6	170870886	170871035	163	ST-E00110:327:HCF3WALXX:3:2117:27478:55245
SCA17	WGSrpt_19	110	150	11	ok	chr6	170870981	170871106	147	ST-E00110:327:HCF3WALXX:3:2219:6502:25130
SCA17	WGSrpt_19	101	150	18	ok	chr6	170871053	170871201	163	ST-E00110:327:HCF3WALXX:4:1222:16924:43923
SCA17	WGSrpt_19	39	150	42	ok	chr6	170871098	170871242	147	ST-E00110:327:HCF3WALXX:4:1215:1123:10855
SCA17	WGSrpt_19	64	149	42	ok	chr6	170870906	170871050	99	ST-E00110:327:HCF3WALXX:4:1215:1123:10855
SCA17	WGSrpt_19	89	150	21	ok	chr6	170871009	170871109	147	ST-E00110:327:HCF3WALXX:3:1113:7019:5563
SCA17	WGSrpt_19	115	150	27	ok	chr6	170871030	170871182	99	ST-E00110:327:HCF3WALXX:3:1124:20567:58427
SCA17	WGSrpt_19	120	149	17	ok	chr6	170870980	170871131	147	ST-E00110:327:HCF3WALXX:3:1104:14823:8394
SCA17	WGSrpt_19	64	149	44	ok	chr6	170871102	170871250	163	ST-E00110:327:HCF3WALXX:3:1214:30827:21702
SCA17	WGSrpt_19	115	150	17	ok	chr6	170871020	170871172	147	ST-E00110:327:HCF3WALXX:3:2123:20740:48142
SCA17	WGSrpt_19	60	149	54	ok	chr6	170870900	170871051	163	ST-E00110:327:HCF3WALXX:4:2120:8298:43185
SCA17	WGSrpt_19	87	150	44	ok	chr6	170871073	170871222	83	ST-E00110:327:HCF3WALXX:3:1105:4036:56897
SCA17	WGSrpt_19	81	150	18	ok	chr6	170870921	170871067	83	ST-E00110:327:HCF3WALXX:4:2124:31801:72227
SCA17	WGSrpt_19	99	148	18	ok	chr6	170870948	170871092	99	ST-E00110:327:HCF3WALXX:3:2103:9343:70346
SCA17	WGSrpt_19	94	150	34	ok	chr6	170871066	170871215	163	ST-E00110:327:HCF3WALXX:3:1110:18842:21966
SCA17	WGSrpt_19	91	150	18	ok	chr6	170870934	170871080	83	ST-E00110:327:HCF3WALXX:3:1209:4929:9290
SCA17	WGSrpt_19	67	149	21	ok	chr6	170870908	170871053	147	ST-E00110:327:HCF3WALXX:3:2214:21318:3085
SCA17	WGSrpt_19	71	150	44	ok	chr6	170871091	170871240	83	ST-E00110:327:HCF3WALXX:4:2219:22851:23952
SCA17	WGSrpt_19	84	150	18	ok	chr6	170870930	170871076	83	ST-E00110:327:HCF3WALXX:4:2222:8268:67849
SCA17	WGSrpt_19	114	150	11	ok	chr6	170870998	170871149	163	ST-E00110:327:HCF3WALXX:4:1210:31568:33146
SCA17	WGSrpt_19	111	150	17	ok	chr6	170871041	170871190	99	ST-E00110:327:HCF3WALXX:3:2115:15828:60026
SCA17	WGSrpt_19	89	150	34	ok	chr6	170871071	170871220	163	ST-E00110:327:HCF3WALXX:3:2209:28361:32408
SCA17	WGSrpt_19	116	150	27	ok	chr6	170871033	170871185	163	ST-E00110:327:HCF3WALXX:4:2112:31426:39897
SCA17	WGSrpt_19	105	148	17	ok	chr6	170870954	170871104	147	ST-E00110:327:HCF3WALXX:4:2108:15909:48775
SCA17	WGSrpt_19	106	149	17	ok	chr6	170871041	170871176	147	ST-E00110:327:HCF3WALXX:3:2119:14225:63683
SCA17	WGSrpt_19	124	150	17	ok	chr6	170870973	170871124	83	ST-E00110:327:HCF3WALXX:3:1216:12601:32848
SCA17	WGSrpt_19	87	150	21	ok	chr6	170870927	170871073	83	ST-E00110:327:HCF3WALXX:3:1107:2554:18080
SCA17	WGSrpt_19	49	150	44	ok	chr6	170870887	170871036	147	ST-E00110:327:HCF3WALXX:4:1111:7425:64738
SCA17	WGSrpt_19	93	150	18	ok	chr6	170871064	170871213	99	ST-E00110:327:HCF3WALXX:4:2202:6157:53328
SCA17	WGSrpt_19	119	149	14	ok	chr6	170871007	170871158	163	ST-E00110:327:HCF3WALXX:4:2201:29417:57407
SCA17	WGSrpt_19	89	150	21	ok	chr6	170871071	170871220	83	ST-E00110:327:HCF3WALXX:4:1122:20496:60729
SCA17	WGSrpt_19	122	150	27	ok	chr6	170871018	170871170	147	ST-E00110:327:HCF3WALXX:4:1205:19228:27099
SCA17	WGSrpt_19	101	150	18	ok	chr6	170870949	170871095	163	ST-E00110:327:HCF3WALXX:3:2101:19147:58110
SCA17	WGSrpt_19	51	150	44	ok	chr6	170871108	170871255	163	ST-E00110:327:HCF3WALXX:4:2104:3407:16779
SCA17	WGSrpt_19	97	150	21	ok	chr6	170871030	170871182	163	ST-E00110:327:HCF3WALXX:4:2217:4858:17676
SCA17	WGSrpt_19	82	150	34	ok	chr6	170871081	170871230	147	ST-E00110:327:HCF3WALXX:4:2204:14215:31424
SCA17	WGSrpt_19	79	150	44	ok	chr6	170871084	170871233	99	ST-E00110:327:HCF3WALXX:3:2107:21643:20735
SCA17	WGSrpt_19	28	150	44	ok	chr6	170870856	170871005	147	ST-E00110:327:HCF3WALXX:3:2212:13433:46490
SCA17	WGSrpt_19	82	150	44	ok	chr6	170870922	170871068	99	ST-E00110:327:HCF3WALXX:3:1205:18670:6935
SCA17	WGSrpt_19	51	148	44	ok	chr6	170870891	170871038	99	ST-E00110:327:HCF3WALXX:3:1121:21836:33094
SCA17	WGSrpt_19	77	150	44	ok	chr6	170871086	170871235	83	ST-E00110:327:HCF3WALXX:4:2222:7578:49777
SCA17	WGSrpt_19	95	150	44	ok	chr6	170871062	170871211	83	ST-E00110:327:HCF3WALXX:4:2201:7496:14863
SCA17	WGSrpt_19	33	150	44	ok	chr6	170870868	170871017	163	ST-E00110:327:HCF3WALXX:4:2201:7496:14863
SCA17	WGSrpt_19	122	149	17	ok	chr6	170870995	170871146	99	ST-E00110:327:HCF3WALXX:3:2210:13352:25675
SCA17	WGSrpt_19	66	150	11	ok	chr6	170871058	170871187	163	ST-E00110:327:HCF3WALXX:4:1222:29325:9923
SCA17	WGSrpt_19	101	147	18	ok	chr6	170871051	170871197	99	ST-E00110:327:HCF3WALXX:3:2107:32552:71207
SCA17	WGSrpt_19	55	150	44	ok	chr6	170870894	170871043	83	ST-E00110:327:HCF3WALXX:3:2107:29437:69818
SCA17	WGSrpt_19	100	150	17	ok	chr6	170870948	170871093	147	ST-E00110:327:HCF3WALXX:4:2106:6837:20647
SCA17	WGSrpt_19	123	150	14	ok	chr6	170871000	170871152	83	ST-E00110:327:HCF3WALXX:4:1208:7101:25218
SCA17	WGSrpt_19	118	150	27	ok	chr6	170871027	170871179	163	ST-E00110:327:HCF3WALXX:3:2114:24962:37700
SCA17	WGSrpt_19	116	150	27	ok	chr6	170871025	170871177	83	ST-E00110:327:HCF3WALXX:4:2215:16965:12947
SCA17	WGSrpt_19	118	150	27	ok	chr6	170871021	170871173	163	ST-E00110:327:HCF3WALXX:3:1206:4290:70029
SCA17	WGSrpt_19	117	149	14	ok	chr6	170871005	170871153	163	ST-E00110:327:HCF3WALXX:4:1218:8481:3454
SCA17	WGSrpt_19	103	150	18	ok	chr6	170870956	170871108	83	ST-E00110:327:HCF3WALXX:4:1222:15493:57899
SCA17	WGSrpt_19	110	150	44	ok	chr6	170870964	170871116	99	ST-E00110:327:HCF3WALXX:3:2108:25570:2715
SCA17	WGSrpt_19	43	149	44	ok	chr6	170870882	170871030	83	ST-E00110:327:HCF3WALXX:4:1213:21369:29929
SCA17	WGSrpt_19	103	150	18	ok	chr6	170870956	170871108	147	ST-E00110:327:HCF3WALXX:4:1119:23328:64755
SCA17	WGSrpt_19	94	149	18	ok	chr6	170870938	170871083	163	ST-E00110:327:HCF3WALXX:3:1204:4097:64316
SCA17	WGSrpt_19	29	150	44	ok	chr6	170870864	170871013	83	ST-E00110:327:HCF3WALXX:4:1214:16346:57829
SCA17	WGSrpt_19	119	150	27	ok	chr6	170871020	170871172	99	ST-E00110:327:HCF3WALXX:4:1111:2737:42095
SCA17	WGSrpt_19	29	149	44	ok	chr6	170870861	170871009	99	ST-E00110:327:HCF3WALXX:3:2206:19278:50181
FRAXA	WGSrpt_08	77	150	21	ok	chrX	146993600	146993749	163	ST-E00106:367:H7CNJALXX:6:2215:19999:12683
FRAXA	WGSrpt_08	75	150	44	ok	chrX	146993420	146993569	83	ST-E00106:367:H7CNJALXX:6:2214:22962:45241
FRAXA	WGSrpt_08	70	150	44	ok	chrX	146993619	146993765	163	ST-E00106:367:H7CNJALXX:6:1218:19157:53838
FRAXA	WGSrpt_08	59	150	44	ok	chrX	146993606	146993755	163	ST-E00106:367:H7CNJALXX:6:1201:5294:71805
FRAXA	WGSrpt_08	79	150	44	ok	chrX	146993419	146993568	83	ST-E00106:367:H7CNJALXX:6:1122:11667:5423
FRAXA	WGSrpt_08	57	149	44	ok	chrX	146993612	146993759	163	ST-E00106:367:H7CNJALXX:7:1215:3589:7075
FRAXA	WGSrpt_08	78	150	44	ok	chrX	146993426	146993574	147	ST-E00106:367:H7CNJALXX:6:2224:26230:38561
FRAXA	WGSrpt_08	53	150	44	ok	chrX	146993622	146993771	163	ST-E00106:367:H7CNJALXX:7:2113:11738:10785
FRAXA	WGSrpt_08	50	150	44	ok	chrX	146993615	146993764	163	ST-E00106:367:H7CNJALXX:7:2202:26778:3260
FRAXA	WGSrpt_08	40	150	44	un	chrX	146993103	146993252	73	ST-E00106:367:H7CNJALXX:6:1121:25246:71348
FRAXA	WGSrpt_08	68	150	21	ok	chrX	146993600	146993743	99	ST-E00106:367:H7CNJALXX:6:2220:16691:68447
FRAXA	WGSrpt_08	47	150	44	ok	chrX	146993627	146993776	99	ST-E00106:367:H7CNJALXX:6:2124:26768:9888
FRAXA	WGSrpt_08	89	150	44	ok	chrX	146993428	146993577	147	ST-E00106:367:H7CNJALXX:6:2221:7030:19786
FRAXA	WGSrpt_08	76	150	21	ok	chrX	146993596	146993745	163	ST-E00106:367:H7CNJALXX:7:2121:24870:60079
FRAXA	WGSrpt_08	68	150	21	ok	chrX	146993600	146993743	99	ST-E00106:367:H7CNJALXX:7:2206:2432:31406
FRAXA	WGSrpt_08	69	150	21	ok	chrX	146993600	146993743	163	ST-E00106:367:H7CNJALXX:7:1120:29214:21016
FRAXA	WGSrpt_08	60	150	44	ok	chrX	146993608	146993757	163	ST-E00106:367:H7CNJALXX:7:2208:17320:42886
FRAXA	WGSrpt_08	83	150	18	ok	chrX	146993586	146993735	163	ST-E00106:367:H7CNJALXX:6:1103:31375:42270
FRAXA	WGSrpt_08	47	150	44	ok	chrX	146993627	146993776	163	ST-E00106:367:H7CNJALXX:6:1114:15047:49918
FRAXA	WGSrpt_08	79	150	44	ok	chrX	146993419	146993568	83	ST-E00106:367:H7CNJALXX:6:2202:16143:40671
FRAXA	WGSrpt_08	80	150	42	ok	chrX	146993422	146993570	83	ST-E00106:367:H7CNJALXX:7:2109:4959:19223
FRAXA	WGSrpt_08	50	149	44	ok	chrX	146993624	146993772	99	ST-E00106:367:H7CNJALXX:6:2115:5203:40952
FRAXA	WGSrpt_08	69	150	18	ok	chrX	146993600	146993743	163	ST-E00106:367:H7CNJALXX:7:2114:10450:38614
FRAXA	WGSrpt_20	70	150	44	ok	chrX	146993594	146993743	99	ST-E00152:258:H7F3MALXX:7:2203:27093:66250
FRAXA	WGSrpt_20	120	150	14	ok	chrX	146993570	146993676	147	ST-E00152:258:H7F3MALXX:7:2205:26880:18625
FRAXA	WGSrpt_20	84	150	44	ok	chrX	146993433	146993582	83	ST-E00152:258:H7F3MALXX:7:1215:28260:15144
FRAXA	WGSrpt_12	43	150	44	ok	chrX	146993627	146993776	99	ST-E00110:326:HCJHTALXX:1:1205:29244:30843
FRAXA	WGSrpt_12	73	150	44	ok	chrX	146993591	146993740	99	ST-E00110:326:HCJHTALXX:2:2123:11830:63050
FRAXA	WGSrpt_12	51	150	44	ok	chrX	146993623	146993772	163	ST-E00110:326:HCJHTALXX:2:1109:26646:4895
FRAXA	WGSrpt_12	77	150	21	ok	chrX	146993588	146993737	163	ST-E00110:326:HCJHTALXX:1:1119:15686:29121
FRAXA	WGSrpt_12	41	123	44	ok	chrX	146993624	146993746	99	ST-E00110:326:HCJHTALXX:2:2109:10592:5528
FRAXA	WGSrpt_12	10	150	36	mis	chr7	25991857	25992006	81	ST-E00110:326:HCJHTALXX:1:2108:2432:30035
FRAXA	WGSrpt_12	78	150	44	ok	chrX	146993427	146993576	83	ST-E00110:326:HCJHTALXX:1:2115:32187:57565
FRAXA	WGSrpt_12	56	149	44	ok	chrX	146993612	146993760	163	ST-E00110:326:HCJHTALXX:2:2110:23013:72051
FRAXA	WGSrpt_12	65	149	21	ok	chrX	146993597	146993745	163	ST-E00110:326:HCJHTALXX:1:1223:24627:31213
FRAXA	WGSrpt_12	77	150	44	ok	chrX	146993423	146993572	147	ST-E00110:326:HCJHTALXX:2:2115:12012:57213
FRAXA	WGSrpt_12	79	150	44	ok	chrX	146993428	146993577	83	ST-E00110:326:HCJHTALXX:1:2201:13027:70399
FRAXA	WGSrpt_12	60	150	44	ok	chrX	146993608	146993757	163	ST-E00110:326:HCJHTALXX:1:1109:31446:48933
FRAXA	WGSrpt_12	74	150	44	ok	chrX	146993411	146993558	147	ST-E00110:326:HCJHTALXX:2:2204:20720:33621
FRAXA	WGSrpt_12	56	150	42	ok	chrX	146993630	146993779	163	ST-E00110:326:HCJHTALXX:2:1208:31558:34324
FRAXA	WGSrpt_21	55	150	44	ok	chrX	146993622	146993771	163	ST-E00152:258:H7F3MALXX:8:1212:29680:12648
FRAXA	WGSrpt_21	71	150	44	ok	chrX	146993413	146993560	147	ST-E00152:258:H7F3MALXX:8:1206:7791:15795
FRAXA	WGSrpt_21	81	150	44	ok	chrX	146993430	146993579	83	ST-E00152:258:H7F3MALXX:8:2122:17208:11752
FRAXA	WGSrpt_21	59	150	44	ok	chrX	146993606	146993755	99	ST-E00152:258:H7F3MALXX:8:2122:13920:67410
FRAXA	WGSrpt_21	65	149	44	ok	chrX	146993597	146993745	99	ST-E00152:258:H7F3MALXX:8:1117:8775:54383
FRAXA	WGSrpt_21	33	150	2	mis	chr2	33141645	33141691	177	ST-E00152:258:H7F3MALXX:8:1115:27113:30070
FRAXA	WGSrpt_21	58	150	44	ok	chrX	146993620	146993769	163	ST-E00152:258:H7F3MALXX:8:1108:31132:15443
FRAXA	WGSrpt_21	70	150	21	ok	chrX	146993594	146993743	163	ST-E00152:258:H7F3MALXX:8:2104:10754:4262
FRAXA	WGSrpt_21	53	150	44	ok	chrX	146993621	146993770	99	ST-E00152:258:H7F3MALXX:8:1201:18994:12279
